-475.000000,280.000000
-500.000000,240.000000
-425.000000,280.000000
-450.000000,240.000000
-375.000000,280.000000
-400.000000,240.000000
-325.000000,280.000000
-350.000000,240.000000
-275.000000,280.000000
-300.000000,240.000000
-225.000000,280.000000
-250.000000,240.000000
-175.000000,280.000000
-200.000000,240.000000
-125.000000,280.000000
-150.000000,240.000000
-75.000000,280.000000
-100.000000,240.000000
-25.000000,280.000000
-50.000000,240.000000
25.000000,280.000000
0.000000,240.000000
75.000000,280.000000
50.000000,240.000000
125.000000,280.000000
100.000000,240.000000
175.000000,280.000000
150.000000,240.000000
225.000000,280.000000
200.000000,240.000000
275.000000,280.000000
250.000000,240.000000
325.000000,280.000000
300.000000,240.000000
375.000000,280.000000
350.000000,240.000000
425.000000,280.000000
400.000000,240.000000
475.000000,280.000000
450.000000,240.000000
-475.000000,360.000000
-500.000000,320.000000
-425.000000,360.000000
-450.000000,320.000000
-375.000000,360.000000
-400.000000,320.000000
-325.000000,360.000000
-350.000000,320.000000
-275.000000,360.000000
-300.000000,320.000000
-225.000000,360.000000
-250.000000,320.000000
-175.000000,360.000000
-200.000000,320.000000
-125.000000,360.000000
-150.000000,320.000000
-75.000000,360.000000
-100.000000,320.000000
-25.000000,360.000000
-50.000000,320.000000
25.000000,360.000000
0.000000,320.000000
75.000000,360.000000
50.000000,320.000000
125.000000,360.000000
100.000000,320.000000
175.000000,360.000000
150.000000,320.000000
225.000000,360.000000
200.000000,320.000000
275.000000,360.000000
250.000000,320.000000
325.000000,360.000000
300.000000,320.000000
375.000000,360.000000
350.000000,320.000000
425.000000,360.000000
400.000000,320.000000
475.000000,360.000000
450.000000,320.000000
-475.000000,440.000000
-500.000000,400.000000
-425.000000,440.000000
-450.000000,400.000000
-375.000000,440.000000
-400.000000,400.000000
-325.000000,440.000000
-350.000000,400.000000
-275.000000,440.000000
-300.000000,400.000000
-225.000000,440.000000
-250.000000,400.000000
-175.000000,440.000000
-200.000000,400.000000
-125.000000,440.000000
-150.000000,400.000000
-75.000000,440.000000
-100.000000,400.000000
-25.000000,440.000000
-50.000000,400.000000
25.000000,440.000000
0.000000,400.000000
75.000000,440.000000
50.000000,400.000000
125.000000,440.000000
100.000000,400.000000
175.000000,440.000000
150.000000,400.000000
225.000000,440.000000
200.000000,400.000000
275.000000,440.000000
250.000000,400.000000
325.000000,440.000000
300.000000,400.000000
375.000000,440.000000
350.000000,400.000000
425.000000,440.000000
400.000000,400.000000
475.000000,440.000000
450.000000,400.000000
-475.000000,520.000000
-500.000000,480.000000
-425.000000,520.000000
-450.000000,480.000000
-375.000000,520.000000
-400.000000,480.000000
-325.000000,520.000000
-350.000000,480.000000
-275.000000,520.000000
-300.000000,480.000000
-225.000000,520.000000
-250.000000,480.000000
-175.000000,520.000000
-200.000000,480.000000
-125.000000,520.000000
-150.000000,480.000000
-75.000000,520.000000
-100.000000,480.000000
-25.000000,520.000000
-50.000000,480.000000
25.000000,520.000000
0.000000,480.000000
75.000000,520.000000
50.000000,480.000000
125.000000,520.000000
100.000000,480.000000
175.000000,520.000000
150.000000,480.000000
225.000000,520.000000
200.000000,480.000000
275.000000,520.000000
250.000000,480.000000
325.000000,520.000000
300.000000,480.000000
375.000000,520.000000
350.000000,480.000000
425.000000,520.000000
400.000000,480.000000
475.000000,520.000000
450.000000,480.000000
-475.000000,600.000000
-500.000000,560.000000
-425.000000,600.000000
-450.000000,560.000000
-375.000000,600.000000
-400.000000,560.000000
-325.000000,600.000000
-350.000000,560.000000
-275.000000,600.000000
-300.000000,560.000000
-225.000000,600.000000
-250.000000,560.000000
-175.000000,600.000000
-200.000000,560.000000
-125.000000,600.000000
-150.000000,560.000000
-75.000000,600.000000
-100.000000,560.000000
-25.000000,600.000000
-50.000000,560.000000
25.000000,600.000000
0.000000,560.000000
75.000000,600.000000
50.000000,560.000000
125.000000,600.000000
100.000000,560.000000
175.000000,600.000000
150.000000,560.000000
225.000000,600.000000
200.000000,560.000000
275.000000,600.000000
250.000000,560.000000
325.000000,600.000000
300.000000,560.000000
375.000000,600.000000
350.000000,560.000000
425.000000,600.000000
400.000000,560.000000
475.000000,600.000000
450.000000,560.000000
-475.000000,680.000000
-500.000000,640.000000
-425.000000,680.000000
-450.000000,640.000000
-375.000000,680.000000
-400.000000,640.000000
-325.000000,680.000000
-350.000000,640.000000
-275.000000,680.000000
-300.000000,640.000000
-225.000000,680.000000
-250.000000,640.000000
-175.000000,680.000000
-200.000000,640.000000
-125.000000,680.000000
-150.000000,640.000000
-75.000000,680.000000
-100.000000,640.000000
-25.000000,680.000000
